class_title,class_sku,class_url,class_image
"Design an Adult Coloring Book Page on Your iPad in Procreate + FREE Coloring Pages & Practice Sheets",788458862,https://www.skillshare.com/classes/holberton-image-search/788458862,https://static.skillshare.com/uploads/video/thumbnails/2e99e02c02078737dc6e177c70452b2d/448-252
"Drone Photography | Shoot Professional Photos With Any Drone",1483237394,https://www.skillshare.com/classes/holberton-image-search/1483237394,https://static.skillshare.com/uploads/video/thumbnails/9d9aa775f79f693ac140f921cb868e06/448-252
"Illustrator for Lunch™ - Cute Furry Creatures",37868876,https://www.skillshare.com/classes/holberton-image-search/37868876,https://static.skillshare.com/uploads/video/thumbnails/5fd5c4b154ef96f39a34e9818c9b3c76/448-252
"Illustrator for Lunch™ - Mastering Live Trace - Turn Bitmaps to Vectors",596598566,https://www.skillshare.com/classes/holberton-image-search/596598566,https://static.skillshare.com/uploads/video/thumbnails/1cd2ded6c2ab3d535fc64fe7540f2f47/448-252
"The Mind Blowing Appearance Panel: Non-Destructive Editing Made Easy!",284112304,https://www.skillshare.com/classes/holberton-image-search/284112304,https://static.skillshare.com/uploads/video/thumbnails/6dd0a59b116acf8c9cb903867151a5b6/448-252
"Gold, Glitter, & Gouache on Your iPad in Procreate + FREE Metallics and Gouache Brushes",1712939184,https://www.skillshare.com/classes/holberton-image-search/1712939184,https://static.skillshare.com/uploads/video/thumbnails/65c543c425331c28817d602f7db7b238/448-252
"CSS Essentials: Getting Started with CSS Grid",78310865,https://www.skillshare.com/classes/holberton-image-search/78310865,https://static.skillshare.com/uploads/video/thumbnails/c1724b3bf6f3b34b29212d8159a5939e/448-252
"Create an Abstract Landmark Using Cinema 4D and Photoshop",886422769,https://www.skillshare.com/classes/holberton-image-search/886422769,https://static.skillshare.com/uploads/video/thumbnails/c1c68551a935c7de7894d33ece464a5d/448-252
"Sketching with markers: draw a cotton branch",1216113962,https://www.skillshare.com/classes/holberton-image-search/1216113962,https://static.skillshare.com/uploads/video/thumbnails/6f04d0d4412c643994f3e2ab8f36b70b/448-252
"painting watercolor agates & geodes | mini beginner class",626894710,https://www.skillshare.com/classes/holberton-image-search/626894710,https://static.skillshare.com/uploads/video/thumbnails/e7be5f595a1e1b29114e8415c2750a84/448-252
"Conduct Outstanding Interviews for Articles, Blog Posts & Podcasts",1917341799,https://www.skillshare.com/classes/holberton-image-search/1917341799,https://static.skillshare.com/uploads/video/thumbnails/445ffcc4aa8051e9778c930e879c0e73/448-252
"Character Design Crash Course: Characters for Surface Pattern Design",1392901169,https://www.skillshare.com/classes/holberton-image-search/1392901169,https://static.skillshare.com/uploads/video/thumbnails/72729dd78717a8792fabe7c42d88fc55/448-252
"Master Watercolor Techniques: Learn to Paint a Pink Watercolor Rose",1467335834,https://www.skillshare.com/classes/holberton-image-search/1467335834,https://static.skillshare.com/uploads/video/thumbnails/23c359310cf2316290fb8edbc86397b3/448-252
"Create Vector Illustrations on your iPad® with Vectornator® - 2018 VERSION",1753992018,https://www.skillshare.com/classes/holberton-image-search/1753992018,https://static.skillshare.com/uploads/video/thumbnails/466a13f374daa28812d86d8fcb34b9fa/448-252
"Build a Better Font: An In-Depth Guide To Creating Fonts",663897497,https://www.skillshare.com/classes/holberton-image-search/663897497,https://static.skillshare.com/uploads/video/thumbnails/9a8a8b83b1ac5ceed5735665e4c12eed/448-252
"Illustrator for Lunch™ - 10 Interface and Setup tips to Speed your Workflow",1325472912,https://www.skillshare.com/classes/holberton-image-search/1325472912,https://static.skillshare.com/uploads/video/thumbnails/04d61ac684573dbaef3dbfc1604e8ee3/448-252
"Illustrating in Procreate: Drawing a Shareable Timelapse",1900474070,https://www.skillshare.com/classes/holberton-image-search/1900474070,https://static.skillshare.com/uploads/video/thumbnails/e3f16f96f24a95f1366bf7bcbe058135/448-252
"Movement: Capturing Adventure-Filled Portraits",623064881,https://www.skillshare.com/classes/holberton-image-search/623064881,https://static.skillshare.com/uploads/video/thumbnails/91c1339f9bc5a27c092a4c56ee6cba7d/448-252
"Watch Me Work: Real Client Design Projects",589608666,https://www.skillshare.com/classes/holberton-image-search/589608666,https://static.skillshare.com/uploads/video/thumbnails/4d8733da14d23c60b0c25e90a85ec912/448-252
"Mark Your Memories: Make an Illustrated Milestone Map | A Creative Exercise for Any Level",1200576262,https://www.skillshare.com/classes/holberton-image-search/1200576262,https://static.skillshare.com/uploads/video/thumbnails/d96f990cef6875d1d31088629f5736ba/448-252
"Develop Your Own Calligraphy Style",979403910,https://www.skillshare.com/classes/holberton-image-search/979403910,https://static.skillshare.com/uploads/video/thumbnails/3c3e281aabae18c6f3b7cb0beed2eeef/448-252
"Watercolor Picnic Basket: Easy and Fun Watercolor Project",754903647,https://www.skillshare.com/classes/holberton-image-search/754903647,https://static.skillshare.com/uploads/video/thumbnails/c6fab5d805e739ae6be6f1e8b6a9054b/448-252
"How to Paint Modern Gouache Florals on Your iPad in Procreate + 7 FREE Brushes",490535398,https://www.skillshare.com/classes/holberton-image-search/490535398,https://static.skillshare.com/uploads/video/thumbnails/68fec917458faea81ad259d834472282/448-252
"Photoshop for Lunch™ - Create a Reusable Wreath Design",1514177422,https://www.skillshare.com/classes/holberton-image-search/1514177422,https://static.skillshare.com/uploads/video/thumbnails/d12591d3a2e9fb3c95027e19c7aa8ae8/448-252
"Digital Product Design: Create a Compelling UX Portfolio | Learn with Figma",531373984,https://www.skillshare.com/classes/holberton-image-search/531373984,https://static.skillshare.com/uploads/video/thumbnails/99f6ab566fac0913d11798ba5030c435/448-252
"Digital Design: Creating Design Systems for Easier, Better & Faster Design",1463075607,https://www.skillshare.com/classes/holberton-image-search/1463075607,https://static.skillshare.com/uploads/video/thumbnails/506455287e074e4ff323c141b3c61c56/448-252
"Modern Leadership: Give & Get Honest Feedback at Work",1538913998,https://www.skillshare.com/classes/holberton-image-search/1538913998,https://static.skillshare.com/uploads/video/thumbnails/26c158a89878911eafa4abf7c19883e2/448-252
"Illustration by Design: A Guide to Elevating your Drawing Skills",963813011,https://www.skillshare.com/classes/holberton-image-search/963813011,https://static.skillshare.com/uploads/video/thumbnails/3cf5fbf0709783d92faf0351fa17de4f/448-252
"Web Development Fundamentals: HTML & CSS",1295258243,https://www.skillshare.com/classes/holberton-image-search/1295258243,https://static.skillshare.com/uploads/video/thumbnails/4a035347afbf6affeb66c11c7db89e61/448-252
"Boost Personal Branding by Coding Your Own Website (HTML & CSS Basics)",1551945410,https://www.skillshare.com/classes/holberton-image-search/1551945410,https://static.skillshare.com/uploads/video/thumbnails/190eb36c091e9a4ddd5b46312ed475a5/448-252
"Create Seamless Repeat Patterns on Your iPad in Procreate + FREE Pattern Elements",1997617560,https://www.skillshare.com/classes/holberton-image-search/1997617560,https://static.skillshare.com/uploads/video/thumbnails/1b705a5d4796f40156a3c53a64c26a81/448-252
"Watercolor Seashell: Easy and Fun Watercolor Project",276137280,https://www.skillshare.com/classes/holberton-image-search/276137280,https://static.skillshare.com/uploads/video/thumbnails/ed30d2b390ce79802243ee866ac6c2ff/448-252
"6 Ways To Blend Your Lettering | Blend Brush Lettering | Brush Pen Blending | Blend Hand Lettering",479196262,https://www.skillshare.com/classes/holberton-image-search/479196262,https://static.skillshare.com/uploads/video/thumbnails/4f9631d48c6deaa4671e7a590481d8b4/448-252
"A Guide for Freelancers: From Hobby to a Creative Career with Kickstarter",544978204,https://www.skillshare.com/classes/holberton-image-search/544978204,https://static.skillshare.com/uploads/video/thumbnails/e561a26325b5cf521fbd4919cd1876aa/448-252
"From Bouquet to Painting: Floral Arranging & Painting for Artists",2103890370,https://www.skillshare.com/classes/holberton-image-search/2103890370,https://static.skillshare.com/uploads/video/thumbnails/51b7db4f384c0812bd418e90a6a6bdef/448-252
"The JavaScript Toolkit: Write Cleaner, Faster & Better Code",1962091348,https://www.skillshare.com/classes/holberton-image-search/1962091348,https://static.skillshare.com/uploads/video/thumbnails/b6363299dba90b8ffa4215323aa92039/448-252
"Digital Illustration: Streamlining with Adobe Tools",141834802,https://www.skillshare.com/classes/holberton-image-search/141834802,https://static.skillshare.com/uploads/video/thumbnails/0841168d898a9e44e59584976202b366/448-252
"Cinematography Course | Shoot Expert Video on Any Camera",49499074,https://www.skillshare.com/classes/holberton-image-search/49499074,https://static.skillshare.com/uploads/video/thumbnails/14797ca3c421d7a86ee2187cf6a22b03/448-252
"Stronger Patterns Made Easy",341795178,https://www.skillshare.com/classes/holberton-image-search/341795178,https://static.skillshare.com/uploads/video/thumbnails/73d594ee00a9dda28a19b5486fc64354/448-252
"Art Abroad: How to Create a Travel Sketchbook",1108711183,https://www.skillshare.com/classes/holberton-image-search/1108711183,https://static.skillshare.com/uploads/video/thumbnails/c1a45b1238ed80968af1ccec9124630d/448-252
"How to Paint: Watercolor Trees",1285826803,https://www.skillshare.com/classes/holberton-image-search/1285826803,https://static.skillshare.com/uploads/video/thumbnails/8daa68194587579df60cc8c9f7f40b25/448-252
"Watercolor Summer Flowers: Easy and Fun Watercolor Project",176630557,https://www.skillshare.com/classes/holberton-image-search/176630557,https://static.skillshare.com/uploads/video/thumbnails/8364d27d0035bf6aff20b865f4a11ca8/448-252
"Adobe Photoshop CC – Essentials Training Course",1810443793,https://www.skillshare.com/classes/holberton-image-search/1810443793,https://static.skillshare.com/uploads/video/thumbnails/cc5ee96d3e83db7248ee4c08aa38d247/448-252
"Demystifying Artificial Intelligence: Understanding Machine Learning",949463693,https://www.skillshare.com/classes/holberton-image-search/949463693,https://static.skillshare.com/uploads/video/thumbnails/d7ffb3d2d564d6a79b608eb3ac52e024/448-252
"Colouring With Markers: Create Contrast & Shade",125170367,https://www.skillshare.com/classes/holberton-image-search/125170367,https://static.skillshare.com/uploads/video/thumbnails/3fc98b6ad6565d231b86d863daf0cc38/448-252
"Color: A comprehensive course about creating color palettes & Illustrator’s Recolor Artwork Tool",660515165,https://www.skillshare.com/classes/holberton-image-search/660515165,https://static.skillshare.com/uploads/video/thumbnails/f78848966f6edf2c14f15abf1bc16d5d/448-252
"How to Design and Create a Digital Planner / Journal on Your iPad in Procreate + a FREE Planner",1240443202,https://www.skillshare.com/classes/holberton-image-search/1240443202,https://static.skillshare.com/uploads/video/thumbnails/04dd3d1e1a83cb47b06bbe6ec81d276b/448-252
"Pattern Camp – Level II: Create Complex Repeating Patterns in Illustrator",2139577957,https://www.skillshare.com/classes/holberton-image-search/2139577957,https://static.skillshare.com/uploads/video/thumbnails/6b50beb2997fcad1ff2ec8983b3986de/448-252
"Linocut in Children’s Book Illustration: Create a Unique Block Print Artwork",328226950,https://www.skillshare.com/classes/holberton-image-search/328226950,https://static.skillshare.com/uploads/video/thumbnails/cbf3186b0d5490e83db7b4e5abcf195e/448-252
"Art Licensing for Surface Pattern designers",1852389088,https://www.skillshare.com/classes/holberton-image-search/1852389088,https://static.skillshare.com/uploads/video/thumbnails/e23e3b5aa8e4f339efcc902cb705c5b4/448-252
"iPhone Photography: How to Take Pro Photos On Your iPhone",1564055279,https://www.skillshare.com/classes/holberton-image-search/1564055279,https://static.skillshare.com/uploads/video/thumbnails/765350c9dc51ed74de452d4f98bf6fed/448-252
"Illustrator for Lunch™ - Designing with Symmetry",574993338,https://www.skillshare.com/classes/holberton-image-search/574993338,https://static.skillshare.com/uploads/video/thumbnails/967465141f7e4abbdd989f2b1d6f8b48/448-252
"Build Your Business: Using Company Values to Drive Success",1042784158,https://www.skillshare.com/classes/holberton-image-search/1042784158,https://static.skillshare.com/uploads/video/thumbnails/d64ac880662fbd2dc99dc0f1ad465793/448-252
"Building Your Freelance Business: From First Steps to Getting Paid",982384511,https://www.skillshare.com/classes/holberton-image-search/982384511,https://static.skillshare.com/uploads/video/thumbnails/6a2575363d5018fb35eebc012824f260/448-252
"Layering Color and Texture in Procreate",872259078,https://www.skillshare.com/classes/holberton-image-search/872259078,https://static.skillshare.com/uploads/video/thumbnails/8d1a23fd02d5d87d6e227282759f787e/448-252
"Skillshare Talks | Martina Flor on Cultivating Creative Side Projects to Grow Her Lettering Business",1122699248,https://www.skillshare.com/classes/holberton-image-search/1122699248,https://static.skillshare.com/uploads/video/thumbnails/c0728330c82459aaa743c2599e5cef98/448-252
"Free Class - Watercolor Hummingbird: Easy & Fun Watercolor Project",1958257774,https://www.skillshare.com/classes/holberton-image-search/1958257774,https://static.skillshare.com/uploads/video/thumbnails/0de4cf500066be2bf2439715696a3f0f/448-252
"Full Stack Web Development for Beginners- Part 4: Final Project, Node, Express & MongoDB",35046322,https://www.skillshare.com/classes/holberton-image-search/35046322,https://static.skillshare.com/uploads/video/thumbnails/7c09ab25a1183e4eb2cb6a4b6b073efe/448-252
"Optimizing Images for Email and the Web",1361042967,https://www.skillshare.com/classes/holberton-image-search/1361042967,https://static.skillshare.com/uploads/video/thumbnails/9ea05cfa8412e17c0a853619d70f9b36/448-252
"Ink & Watercolor Botanicals on Your iPad in Procreate + FREE Watercolor Brushes",562808445,https://www.skillshare.com/classes/holberton-image-search/562808445,https://static.skillshare.com/uploads/video/thumbnails/387974c20a6e90ee03f05724eabdc4a7/448-252
